code,start,end,dens,GamP1_01,GamP2_01,P0_01,GamP1_02,GamP2_02,P0_02,GamP1_03,GamP2_03,P0_03,GamP1_04,GamP2_04,P0_04,GamP1_05,GamP2_05,P0_05,GamP1_06,GamP2_06,P0_06,GamP1_07,GamP2_07,P0_07,GamP1_08,GamP2_08,P0_08,GamP1_09,GamP2_09,P0_09,GamP1_10,GamP2_10,P0_10,GamP1_11,GamP2_11,P0_11,GamP1_12,GamP2_12,P0_12
01003,1972,2019,0.9263337651631138,7.308628900369519,44.797058240543734,0.0,8.353025031558927,47.127548083179214,0.0,8.228628905633137,46.49453378136481,0.0,6.786307403442905,40.62362371973461,0.0,3.0185469109406147,48.65428254541627,0.0,1.214926234024075,39.41628257683442,0.0,0.4470334919844089,39.34050100647079,0.1333333333333333,0.6098871101009479,27.597592689091513,0.15555555555555556,1.9223936146394567,19.92591506242749,0.06382978723404253,3.6107855755563465,24.044122867257382,0.021739130434782594,3.924254885470157,35.4152544106305,0.0,6.550793685753994,36.10105062000287,0.0
01012,1976,2019,0.9904029490275835,6.920381209373558,42.98093316051937,0.0,6.451887595969208,54.281271905715954,0.0,7.449527259642249,43.23461523950701,0.0,6.769682741034989,33.865858844489864,0.0,1.9355813020048112,64.1376240656439,0.0,1.6527903583650052,23.918641465882494,0.06976744186046513,1.3364319269142204,9.016313399294226,0.32558139534883723,1.4452626437695983,11.303676656711394,0.32558139534883723,1.2611253007402772,23.61515279186368,0.06976744186046513,2.587571353104721,27.16931517063603,0.0,4.263911498253151,28.49779904508739,0.0,5.946702960044721,36.08408051165624,0.0
01016,1977,2019,0.9417368762151652,4.271144931780002,54.288024242623756,0.0,9.32425207800864,30.519954332807274,0.0,12.529673586528162,22.317566847361572,0.0,16.93145980999481,13.138030643543232,0.0,6.2606808588298275,22.27225541736599,0.0,3.3880584508098655,16.920580768895316,0.0,1.2868846277825974,15.552126951686107,0.275,0.6289896534409509,20.796768769393456,0.475,1.3554920040672789,22.6624736635431,0.125,3.0134053293876457,20.60339777886929,0.0,4.025359489480596,23.395767218954024,0.0,4.796577553526062,31.588296489442,0.0
01025,1979,2019,0.9852981778023192,12.181599667985298,15.23432116449094,0.0,17.82039457581347,12.884932221581014,0.0,11.241931948160913,19.841204839597065,0.0,5.208996505141387,28.46902608886688,0.0,3.4573215085947395,21.01555885013498,0.0,0.8254799248332556,26.24955327296394,0.10256410256410253,0.3022634780721122,36.59611773071368,0.5641025641025641,1.5057489603666296,4.655840050576893,0.525,0.5226564195633979,21.236330608715807,0.17500000000000004,1.1942067451597977,23.274383888854192,0.0,2.316877539394712,23.89347259780611,0.0,4.064957185508782,27.5138602524857,0.0
01031,1974,2019,0.9113549500678092,4.012669306952396,62.64887667256181,0.0,8.238571380398442,36.466995759968114,0.0,6.15676421363439,46.67624657817029,0.0,5.486589904056109,34.10145753268963,0.0,2.3738992928946154,38.24122995254683,0.0,2.4536347548875654,10.585061590061365,0.2195121951219512,1.3489002107231738,8.915905395417589,0.6341463414634146,2.0928875869378323,5.394209299472457,0.5365853658536586,0.8559638819260845,22.615722657224698,0.36585365853658536,0.8009078173589179,62.67778203378558,0.0714285714285714,1.774776616781685,47.59241548679082,0.0,4.158797128697519,36.839323036013994,0.0
01032,1975,2019,0.9709762532981531,16.108675089156115,27.788685332604985,0.0,22.530458392138495,22.90414089881839,0.0,21.96406467065198,23.28214746751529,0.0,14.103458906028344,29.904840406699986,0.0,8.741789784082966,32.81723815507623,0.0,5.678352431511372,24.413371693415016,0.0,3.687116294017546,18.424386899073458,0.0,3.032944421829175,13.45356799947082,0.0,1.1109316762013026,50.52922827923753,0.0,3.4358423693914917,30.61796841730829,0.0,5.262274427784421,36.77956912026719,0.0,10.791932600635874,30.54217310071501,0.0
01034,1970,2019,0.9059320620448101,13.52576265877612,20.520221497755703,0.0,18.074193863815974,18.184411899125802,0.0,19.616119959827714,16.265042870477636,0.0,11.495739503845142,20.450164389935928,0.0,3.7122452417919503,38.41057468699265,0.0,2.065835020963755,24.623236477044706,0.0,1.9282561650147392,9.49636312609785,0.022727272727272707,1.8911203449714216,7.712072869396392,0.0444444444444444,1.463430230549909,25.428428705309024,0.0,3.059835184093176,26.09777927647454,0.0,5.533428004399472,22.785603893853605,0.0,12.081896146484818,16.343357517151226,0.0
01038,1974,2019,0.9696271597453774,4.454300202930474,89.64490855987113,0.0,7.994223294297835,58.889500577636994,0.0,8.773312359041753,51.95591080610845,0.0,7.09037460322216,45.4993037994492,0.0,3.9604797899785136,41.49159083059262,0.022727272727272707,1.8173788590699256,25.711703832990544,0.022727272727272707,1.0603266745778939,11.720269906217357,0.18181818181818177,1.2013171887713674,16.671129824836278,0.18181818181818177,1.576474282185432,25.162406153477523,0.06818181818181823,3.3604527747867543,23.08576896116604,0.0,4.756848018573878,28.808613534071885,0.0,5.352705218209052,47.322103454604246,0.0
01042,1976,2019,0.9926908150064683,3.640645064847938,57.79896771416806,0.0,4.269805201860714,56.41987603462637,0.0,4.406367843931006,50.32422117677038,0.0,1.9916126541033035,83.64276467788619,0.0,1.8411301488404868,44.66031307990695,0.0,0.5999956954524609,52.03883487785924,0.0714285714285714,0.6502763172409937,19.57572387633487,0.3571428571428571,1.8530319065496055,5.361366187803252,0.45238095238095233,1.494265777117197,9.850777973446224,0.023809523809523836,2.367753629550172,20.75934790386437,0.0,3.7097437087707297,25.189224028570965,0.0,4.346996982496743,36.247111101511244,0.0
01043,1973,2019,0.9890480202190396,7.6052731045160495,33.364203485468636,0.0,10.507341096957038,30.57171628636701,0.0,7.665947966609336,40.07779004031841,0.0,4.528881336096908,50.28106670986982,0.0,1.676107779526654,72.09449510908064,0.0,1.9047746210428893,21.502543947994873,0.11111111111111116,1.0154465190100117,12.545718493633345,0.4,1.3858895910684605,8.75782155778827,0.2666666666666667,1.918393142073132,15.14209168674013,0.022222222222222254,3.3466330223046725,16.5983961702759,0.021739130434782594,3.7098155270084967,25.075627146743606,0.0,7.56457730373611,21.15437923760733,0.0
01045,1974,2019,0.9420540007397361,9.725689828758238,24.721332626538643,0.0,10.619476052131912,27.196002198310403,0.0,7.697220449688517,34.92133667778465,0.0,4.138966791526584,46.25119953482293,0.0,2.574420098168777,38.69372203778759,0.0,1.7890987187405756,13.873991291528627,0.11904761904761907,1.0887916405666629,7.230831752540087,0.5714285714285714,1.2440158999070752,9.945759887073319,0.4651162790697675,0.9549961336952505,23.898067398020736,0.2325581395348837,2.897891971574696,15.905684091440353,0.046511627906976716,3.254169389130088,27.245473750823077,0.022727272727272707,7.314732714541612,22.920169925060105,0.045454545454545414
