code,start,end,dens,GamP1_01,GamP2_01,P0_01,GamP1_02,GamP2_02,P0_02,GamP1_03,GamP2_03,P0_03,GamP1_04,GamP2_04,P0_04,GamP1_05,GamP2_05,P0_05,GamP1_06,GamP2_06,P0_06,GamP1_07,GamP2_07,P0_07,GamP1_08,GamP2_08,P0_08,GamP1_09,GamP2_09,P0_09,GamP1_10,GamP2_10,P0_10,GamP1_11,GamP2_11,P0_11,GamP1_12,GamP2_12,P0_12
01003,1972,2019,0.9263337651631138,10.786810117640165,65.38785021985976,0.0,10.174035974798414,68.97146336572109,0.0,8.871364959332285,78.69089667447187,0.0,7.859739752219127,87.79543857512053,0.0,8.014952074215813,85.4624512504035,0.0,8.050380246286196,84.68539842425142,0.0,10.39298390457636,66.81996131641264,0.0,10.20566447045803,68.15442506206196,0.0,8.858442743319056,77.5223164822632,0.0,9.657996200760888,72.41742514338624,0.0,9.333438451090379,75.64547723218057,0.0,8.307322307286732,85.82697149455821,0.0
01012,1976,2019,0.9904029490275835,12.545763544128315,48.02544867775944,0.0,13.483280796227067,44.543305516747246,0.0,13.74126018047793,43.63039354056592,0.0,12.842139052798672,46.5636851071747,0.0,12.63914163427238,47.31387451744002,0.0,12.293585820448236,48.685012952674086,0.0,11.862669450690937,50.57391285322859,0.0,11.948979041537783,50.39974054386399,0.0,11.39974254519544,53.14793794062717,0.0,11.25109631158265,54.00132970042848,0.0,9.91301798157064,61.57930483592701,0.0,11.991738126799175,50.43980172593258,0.0
01016,1977,2019,0.9417368762151652,3.6505035750322694,152.86355613994695,0.0,5.112809455793245,107.80743607015013,0.0,8.560521214115877,63.0206340527521,0.0,11.567753059087,46.034827912567124,0.0,12.494617563947472,42.46915322968668,0.0,16.32493554943898,32.230049511944245,0.0,18.476226838430073,28.389851033016427,0.0,18.887551354297365,27.82177847110345,0.0,16.30035813177077,32.44127191123478,0.0,12.12969240090397,43.068197153300005,0.0,9.787509432352241,53.98034923074018,0.0,7.957947705260216,66.84276374603336,0.0
01025,1979,2019,0.9852981778023192,21.052268776930454,17.250902321835138,0.0,29.46202394980468,12.346677945643037,0.0,24.963210258002203,14.54244682115738,0.0,23.255310701016455,15.588538806776992,0.0,23.813220904557532,15.225895847009449,0.0,22.994832912708002,15.799758474113979,0.0,21.17458409186799,17.230434604181717,0.0,20.852298366911032,17.558034058801574,0.024390243902439046,17.322444124818702,21.253437647447722,0.024390243902439046,11.155319000726243,32.51883794524259,0.0,9.994742420497456,36.72028975672265,0.0,9.864224094574267,37.88078509792599,0.0
01031,1974,2019,0.9113549500678092,2.783417507749804,184.64492129672755,0.0,4.160816650751725,119.57313858001234,0.0,4.294109749679257,113.26315326408569,0.0,5.173485208408421,91.80832722678376,0.0,6.112846750606836,76.53910697036022,0.0,6.545267137251724,70.933198889962,0.0,7.717523657302264,61.1766312404006,0.022727272727272707,7.7657223433350575,60.81740090511582,0.022727272727272707,6.592231948105539,70.49488740643389,0.0,4.597624075996074,106.43770742051117,0.0,4.475963345593468,112.3801734981627,0.0,4.957386833978798,100.33678580468303,0.0
01032,1975,2019,0.9709762532981531,9.835057713290686,109.64498808403695,0.0,11.066443254914114,96.96094192556878,0.0,13.11348065322549,81.49189654317354,0.0,18.986094406749988,55.78702346734223,0.0,24.776915191439667,42.4992134527976,0.0,26.940943205948074,38.98748387181992,0.0,24.651969378151854,42.625327612399246,0.0,25.796330494740502,40.682441801825696,0.0,21.06791174515659,50.341649690413334,0.0,16.848182635162686,63.15450670843533,0.0,15.64235505230318,68.59041024916257,0.0,17.92403118363401,59.10648094334208,0.0
01034,1970,2019,0.9059320620448101,8.598918442914062,74.57572681081182,0.0,10.346309049107868,60.917350688431895,0.0,14.063649138934233,44.16173668086479,0.0,18.578541946667148,33.313371119227234,0.0,24.79987808484706,24.77508293163733,0.0,26.464462210857373,23.113959275885524,0.0,24.55098282453967,24.89465519195482,0.0,14.253841101583069,42.517769507296215,0.0,17.598538245115652,34.926375082191484,0.0,15.054421685401136,41.090633707131,0.0,13.887731195176698,44.77280774477095,0.0,13.324875372548192,46.88605039862356,0.0
01038,1974,2019,0.9696271597453774,2.546461374037024,339.99189346387067,0.0,3.1734003484611226,271.2507929803674,0.0,4.416041780908544,190.27523486738093,0.0,5.902878251754405,139.2346037086129,0.0,8.304595875210136,97.29258211563635,0.0,10.227774263185957,78.3140937438692,0.0,11.45360766940768,69.74741368515872,0.0,11.820174944713868,67.78434058985692,0.0,11.3198232078343,71.08926546821654,0.0,10.227908155026872,79.07566007705323,0.0,9.731611120426393,82.75425723366386,0.0,13.338722437033402,59.56113109638981,0.0
01042,1976,2019,0.9926908150064683,3.954943500927957,108.50169494888644,0.0,3.7766795288766257,114.77034210411205,0.0,4.088084460847475,105.57514447572127,0.0,4.457194310172247,96.44804022963774,0.0,4.524500773781853,94.75245952780219,0.0,4.391711531358583,97.67275161868783,0.0,4.058844008718375,106.07548575896112,0.0,3.588389747563845,120.82842463800694,0.0,3.002891114009388,145.99391770287582,0.0,2.480921897048147,179.05000464528524,0.0,2.07835518234091,221.41122239673192,0.0,2.102157704155022,220.3115805777412,0.0
01043,1973,2019,0.9890480202190396,13.405133754243007,40.192314400431925,0.0,10.488931348785233,51.849045376196486,0.0,10.965958908837928,49.656778281411455,0.0,10.794226920025395,50.33675765259678,0.0,11.7366509451928,46.17751215647493,0.0,11.925785425727694,45.423517912892926,0.0,11.25699355740123,48.18543364326755,0.0,10.889970108542258,49.9181919368683,0.0,9.412399448987722,58.05264189482636,0.0,8.415455223215886,64.75521514663076,0.0,7.841232607082293,69.70351423506425,0.0,7.703521683089163,71.31252539683926,0.0
