code,start,end,dens,GamP1_01,GamP2_01,P0_01,GamP1_02,GamP2_02,P0_02,GamP1_03,GamP2_03,P0_03,GamP1_04,GamP2_04,P0_04,GamP1_05,GamP2_05,P0_05,GamP1_06,GamP2_06,P0_06,GamP1_07,GamP2_07,P0_07,GamP1_08,GamP2_08,P0_08,GamP1_09,GamP2_09,P0_09,GamP1_10,GamP2_10,P0_10,GamP1_11,GamP2_11,P0_11,GamP1_12,GamP2_12,P0_12
01003,1972,2019,0.9263337651631138,6.165573082157338,42.28331909021561,0.0,5.880402020332978,46.48954141486463,0.0,6.261084649131865,38.94340671872687,0.0,3.4053386245289023,39.94158201530258,0.0,1.8355591312012791,23.43132012450452,0.0,0.3169509890434443,46.67741594260704,0.15555555555555556,0.2756531899008075,35.63452922079906,0.28888888888888886,1.682480531794046,7.177125191057593,0.1777777777777778,2.1967154765008314,15.794056840769963,0.06521739130434778,3.3658051955380452,23.161213305157485,0.021739130434782594,4.082193780218979,28.698213007049162,0.0,5.7341350670547495,31.90839730200365,0.0
01012,1976,2019,0.9904029490275835,4.9258551389330085,48.9303734157692,0.0,5.257960483078114,46.377525796320874,0.0,6.048517116066071,31.948490274823488,0.0,2.4873908249286782,46.769603877681114,0.0,1.7276160260512994,22.87723448213911,0.0714285714285714,1.2154358136447194,7.296297935790506,0.4883720930232558,1.9262472654316982,5.06848631011491,0.5581395348837209,1.3003813221079183,11.505024938360567,0.32558139534883723,1.3414369102176296,21.653121421553802,0.16279069767441856,2.7999000959768017,23.278665050082036,0.023255813953488413,3.5771652209447287,29.275920941077636,0.0,4.971957041765128,33.29337568186072,0.0
01016,1977,2019,0.9417368762151652,5.000767656661343,37.97140829433455,0.0,7.436843723236093,27.151290696913733,0.0,13.931151055484847,12.657330089535947,0.0,6.786787939522954,18.422424340784268,0.0,3.654449281818575,15.399949210767911,0.0,1.4912662766891314,11.89916774997654,0.275,0.6118265544461582,18.714454148471617,0.75,0.9103060849851892,13.79267453294002,0.55,1.30751308179508,22.642895711831322,0.15000000000000002,3.2492851723405853,17.894197833580275,0.0,3.4840412232262272,20.57659309630512,0.0,3.676200006938997,31.974613794770864,0.0
01025,1979,2019,0.9852981778023192,12.878857917913859,12.143157490888164,0.0,8.241736710707908,20.221162826455455,0.0,4.944175224163098,26.533116051162125,0.0,3.2576148783303536,21.59118741576603,0.0,0.9326806112276546,22.577187999147224,0.1282051282051282,0.45785482916108367,22.605147464502927,0.6666666666666667,1.1273034060587035,4.8028646814926494,0.8157894736842105,1.3565850538678785,4.885633789699171,0.55,0.4518053463726385,22.84437801384366,0.17500000000000004,1.1179822250340568,22.768921929169814,0.0,1.833757428328587,27.19075556544411,0.0,3.358959277317657,27.282011808087884,0.0
01031,1974,2019,0.9113549500678092,5.131710269452429,40.10238917609254,0.0,5.625782078816873,38.76719355906906,0.0,5.130260024355663,32.68373796574399,0.0,2.1644871065218068,40.27106206121061,0.0,2.7715726824955804,9.561358490566034,0.25,1.068953832201517,10.937485150867186,0.7073170731707317,2.4896195106892023,3.400787401574803,0.7804878048780488,2.125625133575551,5.2455156950672635,0.6097560975609756,0.7676363232020517,24.654376904874233,0.41463414634146345,1.2969617204163255,33.61240097853876,0.04878048780487809,2.103969863436752,35.18430401320487,0.0,3.7932414870881956,31.691123210194483,0.0
01032,1975,2019,0.9709762532981531,12.467367513197916,27.56395844080262,0.0,16.45821119609875,21.237031881801542,0.0,11.633064403914766,29.064624842048033,0.0,8.378936274540402,29.29015139072735,0.0,5.0977408992354585,23.787215601368377,0.0,3.431948886434783,16.210605138633802,0.0,2.503686924939251,12.137741899097174,0.023809523809523836,2.223711912967058,11.011468342885147,0.04761904761904767,1.1285588040757701,37.8537286456635,0.023255813953488413,3.5342993796197355,25.697669059298935,0.0,5.099733149083587,32.52837779197081,0.0,9.669740502007777,27.550902473966467,0.0
01034,1970,2019,0.9059320620448101,11.376432443829334,19.446558774387526,0.0,12.127087115189605,18.93127204575355,0.0,15.084591045768937,13.067969601263854,0.0,4.816089021867243,26.531076390292625,0.0,1.8538642821635858,25.242299914959915,0.0,1.4252715642808271,10.210406775123177,0.022727272727272707,1.5522377094072597,5.0468713123254325,0.09090909090909094,1.5685543254351828,7.208757301342402,0.0888888888888889,1.250182421435107,26.602137654077683,0.0,2.686004573243524,26.913195248192668,0.0,5.948908586758934,16.85097702142377,0.0,11.090405994448032,13.696697217346415,0.0
01038,1974,2019,0.9696271597453774,4.802685272401273,66.02375262230852,0.0,7.101826986159999,46.59675245806089,0.0,6.251008488410169,45.58099272174547,0.0,3.9867799057064577,40.51557158584708,0.022727272727272707,1.589768153028712,28.102679061051507,0.022727272727272707,1.0424093267383872,9.124571526330525,0.40909090909090906,1.102102891933783,9.341989217783427,0.36363636363636365,1.2097968929106164,16.34528843853434,0.2727272727272727,1.4586922019607087,24.444841723340115,0.09090909090909094,3.2503176697300513,20.842438290092378,0.0,4.542453458621881,25.40105018817576,0.0,4.3843559800896035,47.512407314351286,0.0
01042,1976,2019,0.9926908150064683,3.846807673659658,41.9985848494445,0.0,3.9816249904725756,41.14880141771033,0.0,2.819254140513551,49.62872796545528,0.0,1.8659171665889391,40.95887769529782,0.0,0.5566947102711663,53.74671659074777,0.0714285714285714,0.5405091331662853,22.57131147540983,0.4285714285714286,1.855140388071588,3.6547099311701077,0.6428571428571428,1.4841407037254286,5.205764478481074,0.45238095238095233,1.5965636974450503,9.614518728846107,0.1428571428571429,2.4414604148676418,18.89605641217126,0.0,3.797119456346612,21.72676935680995,0.0,3.8710429587043667,30.988708524632834,0.0
01043,1973,2019,0.9890480202190396,7.026312979956655,29.385565737472596,0.0,5.95277913550873,38.58093218106852,0.0,4.43778566751866,43.837679116450836,0.0,2.0489758347558484,54.358978083646704,0.0,1.7669056716475229,22.44177526637665,0.11111111111111116,1.0411959307972634,11.964263870685885,0.5333333333333333,1.0997019866320776,5.562112955164727,0.5111111111111111,1.1087942715069588,9.817345693779904,0.28888888888888886,1.7713280057274834,16.07304509869252,0.06666666666666665,3.0210574133245394,16.202764391562738,0.021739130434782594,3.413734594630951,21.393620485641925,0.0,5.922887580018754,22.326617461658966,0.0
01045,1974,2019,0.9420540007397361,8.345815188782002,23.141165910190715,0.0,7.78650054668822,25.680291419185814,0.0,4.522285373771599,36.556312982522854,0.0,2.339212314725637,41.03499788746485,0.0,1.6973245084180484,14.621580873004774,0.11904761904761907,1.2221639607235384,4.982972037669649,0.6904761904761905,1.0297664496504966,6.744993515214803,0.7380952380952381,1.166932700740058,11.654485294117649,0.5348837209302326,1.0707237311244215,18.584779131998264,0.2325581395348837,2.4333822078343177,17.056956099121464,0.046511627906976716,2.6719489340717475,29.917322365091334,0.045454545454545414,7.861017696684365,17.345877093917217,0.045454545454545414
01051,1975,2019,0.9963076537956067,7.784664209485786,29.806483324881928,0.0,8.774966380756892,28.86786750289714,0.0,6.158309210161344,32.67928605426057,0.0,3.766912019732843,29.334441000766915,0.0,1.6033951499746493,18.35700842059441,0.0,0.7614758339581197,7.341007751937986,0.31818181818181823,1.9685518747575295,2.0649251527610564,0.5681818181818181,0.8118515188111429,14.421525344988073,0.2272727272727273,0.9384458921111595,33.99238209259475,0.045454545454545414,2.3632630320688484,29.979780717301093,0.0,4.981792045533668,19.20803355915509,0.0,8.467861588872438,16.637953457245835,0.0
01056,1975,2019,0.9729865561000126,9.571621007926566,22.656614811999056,0.0,9.296844508956404,24.387369410871152,0.0,8.061890333899946,24.51124594355447,0.0,4.8885764730688885,26.87334315459798,0.0,3.0352260992189617,15.76959480106025,0.0,1.4891637837990266,7.486562640058501,0.0714285714285714,1.2097670078355276,6.819494949494951,0.1428571428571429,1.2351919284872277,9.65381909015693,0.09523809523809523,0.9498303727814315,24.159973146306072,0.023255813953488413,3.10507091206778,17.527967294990006,0.0,4.363646325413843,21.555147403248714,0.0,6.546485003383301,22.897994537066886,0.0
01059,1970,2019,0.9673097236893312,10.773060470346481,26.691348333551908,0.0,12.299593571950393,25.24774552331361,0.0,9.423558030797837,30.192536714079573,0.0,5.639445200895673,31.564951919951934,0.0,2.0540796280545037,30.86275168609361,0.0,1.3569965558708963,12.99423212107587,0.10204081632653061,2.0250647332322766,5.406868480598542,0.34693877551020413,1.6967020710141882,8.832997965442802,0.22448979591836737,2.5152734010411186,11.98579176529012,0.020408163265306145,2.978599882127727,26.487829230228336,0.0,4.441870454447134,31.427190746348934,0.0,7.230901410209012,29.723620689028373,0.0
01060,1977,2019,0.9675406571523398,5.879462908040569,31.193604074906332,0.0,2.80607082293708,66.77821524863846,0.0,1.8987385644464796,89.20583057483564,0.0,2.009395837838614,49.364605765315055,0.0,0.8555965479548702,35.134653880050486,0.1707317073170732,1.236953401817547,7.753793780618582,0.5853658536585367,1.3331908552452945,5.42736567479904,0.6585365853658536,1.453840723804462,6.520086080586082,0.41463414634146345,1.3641759923834247,18.18470856813788,0.30000000000000004,1.8650990842387047,25.50917710442332,0.07894736842105265,1.4589114593654746,47.50575397145553,0.0,3.4686193291963763,36.10243287988305,0.0
01062,1970,2019,0.9416662041405339,4.980926584203434,44.327108232248975,0.0,6.739044290522278,33.73452581059873,0.0,6.478378690597908,28.321306898455,0.0,3.6601832653282393,28.02386533064022,0.021276595744680882,1.6346493823007704,15.837757664304796,0.04347826086956519,0.6625002591158771,12.902752573236036,0.4347826086956522,1.028349411323474,11.392094588126152,0.6808510638297872,1.3113454603091357,9.626859064321978,0.39583333333333337,1.3269052643491048,20.040006354100225,0.08163265306122447,3.215080889921544,19.196810573473755,0.0,5.518356038687166,16.44418292512228,0.0,6.839851893192243,20.340702577342938,0.0
01063,1972,2019,0.9845378938737261,7.777539411375911,27.81825984406921,0.0,7.044562383549571,33.331276314262304,0.0,5.473476942524733,35.29272436367907,0.0,2.596373847353496,41.98581405229182,0.0,1.92977146611657,18.664929112840273,0.08695652173913049,1.7791075519071282,6.798607837108402,0.5217391304347826,2.2872580108146714,4.218579428387259,0.5434782608695652,1.23116671053704,12.371153516901522,0.33333333333333337,1.849066008639923,18.215710593709982,0.1333333333333333,2.3086344252200184,26.173027946163096,0.0,2.935130282733088,29.543797127899715,0.0,5.575998242872575,25.462506031161514,0.0
01072,1970,2019,0.950991703752541,6.992206919555929,35.01570874990258,0.0,9.263580125069286,27.72722067792025,0.0,6.347622884772155,34.150513350263715,0.0,4.884332930131769,26.8379364268951,0.0,1.9465625047114428,19.38251924088222,0.0,0.6314347301906879,12.222636110837923,0.25,0.586162606680918,11.472514389910803,0.33333333333333337,0.3427066169872525,38.824109513961446,0.08333333333333337,1.1058072441111353,31.139110681396495,0.0,3.992681170820744,20.130343921843135,0.0,6.100727997654196,19.700216707475867,0.0,6.351316830800465,26.561676195375668,0.0
