code,start,end,dens,GamP1_01,GamP2_01,P0_01,GamP1_02,GamP2_02,P0_02,GamP1_03,GamP2_03,P0_03,GamP1_04,GamP2_04,P0_04,GamP1_05,GamP2_05,P0_05,GamP1_06,GamP2_06,P0_06,GamP1_07,GamP2_07,P0_07,GamP1_08,GamP2_08,P0_08,GamP1_09,GamP2_09,P0_09,GamP1_10,GamP2_10,P0_10,GamP1_11,GamP2_11,P0_11,GamP1_12,GamP2_12,P0_12
01003,1972,2019,0.9263337651631138,7.229286211089688,56.10847487881644,0.0,8.398246267371892,62.496705038789166,0.0,11.07418229199666,55.859142739055464,0.0,10.46564838610498,57.19829464604181,0.0,9.747274912270758,55.66682433279821,0.0,8.069360940917342,53.307412558081246,0.0,4.0315819531074375,74.22515887862147,0.0,2.787497912238745,57.461258366574874,0.0,2.197580317909533,39.58058109423919,0.0,2.357511908493067,45.71502824207553,0.021276595744680882,2.7095087453421725,57.93584043796601,0.0,4.580114824845842,57.82064249256343,0.0
01012,1976,2019,0.9904029490275835,9.512488463083791,38.699449374949566,0.0,10.50972738715974,44.834515691448715,0.0,10.96824328192653,48.64454804659224,0.0,10.191255255084254,51.020072275979,0.0,8.988581934958548,52.411282697526296,0.0,8.53571602591383,42.4237713321219,0.0,5.293957399026367,46.17908785547467,0.0,3.203328057061719,40.456943248375396,0.0,2.2795363917198945,28.65297703218016,0.0,2.8184280107023465,27.951319200138347,0.0,4.2974583055626505,30.70511166977486,0.0,7.624433303904942,31.534240107078556,0.0
01016,1977,2019,0.9417368762151652,3.4083179221178512,88.52396104587567,0.0,7.6384128057196685,50.704943447848315,0.0,14.947049361397033,29.277782170225976,0.0,16.42412844335908,27.013540207531086,0.0,17.739466432582706,23.76233116947555,0.0,11.66134057496576,29.509639429451664,0.0,7.210400800940377,34.03455762299093,0.0,3.1288182328736727,48.88614492549096,0.0,4.0745846460291855,20.81904843622963,0.0,3.2997912427899503,23.66131485761909,0.0,4.03528980212498,24.940102978915057,0.0,6.035059880976476,29.739906313174863,0.0
01025,1979,2019,0.9852981778023192,13.974954649151426,15.279896885106385,0.0,22.021690614687465,12.914953790013685,0.0,20.741599514386866,16.09242476499605,0.0,18.54015837411503,17.909642828160063,0.0,18.61882203479627,16.44560051323725,0.0,9.847736153883918,25.08285001030101,0.0,3.9628300325316292,39.5056538484468,0.0,3.3548585115867846,23.253112497301913,0.024390243902439046,1.144747948248983,25.24903039827988,0.050000000000000044,1.4583751440767032,21.923371452029087,0.0,2.2669036042194692,26.297580346763684,0.0,4.814207949609866,25.21377199617328,0.0
01031,1974,2019,0.9113549500678092,3.096466832654771,97.95574547613198,0.022727272727272707,6.570874053912299,58.269539861549745,0.0,6.888429809953225,63.333352766242825,0.0,7.284150087146512,57.91235922037848,0.0,8.152361648336957,48.18765023720349,0.0,6.335224855580286,49.6343048788006,0.023809523809523836,3.6216766443011745,55.0573751956779,0.023809523809523836,2.3895603502049005,41.5128372199347,0.023809523809523836,1.8538535174050053,18.921963890418382,0.07317073170731703,0.3440964891970119,181.9842238366553,0.04761904761904767,0.827374128121447,117.83606536785058,0.0,2.3657594021563972,72.13363015409959,0.0
01032,1975,2019,0.9709762532981531,8.484479088012417,66.85211492345417,0.0,17.025682318356253,42.108475547447185,0.0,25.778809260299983,32.76361897752405,0.0,29.45407815904075,29.375404129367,0.0,31.010172829624757,25.936599510764232,0.0,23.336135708755307,28.16644149315275,0.0,12.57942479296197,39.56808822141956,0.0,5.5750376236232375,60.88941590371747,0.0,4.106621567000484,48.59064886824562,0.0,4.941064109805891,35.76128090848785,0.0,5.34129071619894,45.30384457874675,0.0,9.408660611205658,41.11560739263833,0.0
01034,1970,2019,0.9059320620448101,9.440809497573639,38.8769639380891,0.0,20.114709478622743,22.913965764861903,0.0,27.034104638873423,19.103719953657134,0.0,24.19404028527782,21.0097144881198,0.0,23.659194205900686,19.76796546171023,0.0,15.053011799087155,25.118812323155193,0.0,5.1565913684826565,51.818754274259156,0.0,1.488741002563314,111.9867892469499,0.0,2.451414674695476,37.11101658962938,0.0,3.54112145859617,28.190872777010345,0.0,6.376864387020638,22.260945976779347,0.0,12.522036238858073,18.787110084508104,0.0
01038,1974,2019,0.9696271597453774,2.87346694450811,171.99588557115734,0.0,6.381004504946337,99.16328376960938,0.0,10.474732618315292,68.7289699176981,0.0,10.792641011335611,65.6833719233742,0.0,10.155169409143923,62.62863568748095,0.0,9.981406580154834,50.193126074731424,0.0,6.089575273854972,55.512646020965626,0.0,4.095177130792844,43.11637549506746,0.0,2.760385964751189,29.933917836781408,0.0,3.9225679250851075,22.369641793273875,0.0,5.027065373707356,30.37809289090669,0.0,5.463722106743169,52.57104481323754,0.0
01042,1976,2019,0.9926908150064683,4.499026543659406,57.57260476485875,0.0,4.736766086963886,70.87484602358587,0.0,5.015075325213718,75.97965256744659,0.0,3.861856223987229,96.03696404339289,0.0,3.1988294282724774,104.17216139796514,0.0,2.419261462932493,108.05454966730079,0.0,0.8173887863874932,234.04536159991142,0.0,1.9696524592409523,44.45475950946322,0.0,1.0420376267761586,41.61276699735902,0.0,2.594057010983541,22.102966294508605,0.0,2.2141320752460016,46.654543746989944,0.0,3.3121281358145995,53.05146208861416,0.0
01043,1973,2019,0.9890480202190396,12.858288005776808,23.62169336856919,0.0,13.496865370493719,30.836999301018995,0.0,12.477159138818278,37.86801580563025,0.0,11.885116909379445,40.00397425763141,0.0,11.259530970195396,38.85723427083736,0.0,7.184407628491958,49.016024913558375,0.0,3.0469525872616385,80.72594736274644,0.0,0.800786353487369,175.9651935087174,0.0,2.8436110535009855,23.378573624881856,0.022222222222222254,2.996300795912253,21.843854833152804,0.021739130434782594,4.141865989402078,24.821353410084207,0.0,8.060051971403091,23.25212869532286,0.0
